,time,open,high,low,close,volume
28647,2023-10-26 09:45:00,1842.49,1845.0,1839.39,1840.43,20200.367
28648,2023-10-26 10:00:00,1840.42,1841.47,1834.0,1841.26,52791.766
28649,2023-10-26 10:15:00,1841.26,1844.27,1836.41,1840.66,23211.164
28650,2023-10-26 10:30:00,1840.67,1842.52,1826.71,1827.58,69490.59
28651,2023-10-26 10:45:00,1827.59,1832.56,1820.51,1831.23,86194.603
28652,2023-10-26 11:00:00,1831.22,1834.3,1830.64,1832.1,28261.15
28653,2023-10-26 11:15:00,1832.11,1833.63,1824.12,1826.57,34637.654
28654,2023-10-26 11:30:00,1826.57,1829.0,1810.01,1811.45,114244.977
28655,2023-10-26 11:45:00,1811.46,1814.0,1802.91,1812.89,99060.888
28656,2023-10-26 12:00:00,1812.9,1818.94,1812.13,1818.94,42754.275
28657,2023-10-26 12:15:00,1818.93,1819.73,1814.97,1815.9,34695.439
28658,2023-10-26 12:30:00,1815.9,1822.9,1813.84,1821.59,40094.769
28659,2023-10-26 12:45:00,1821.59,1825.08,1818.82,1821.93,30926.71
28660,2023-10-26 13:00:00,1821.94,1825.59,1821.31,1822.64,17810.03
28661,2023-10-26 13:15:00,1822.65,1824.9,1816.48,1816.63,27909.301
28662,2023-10-26 13:30:00,1816.63,1821.14,1810.75,1818.79,41358.253
28663,2023-10-26 13:45:00,1818.8,1819.58,1806.5,1807.0,44342.451
28664,2023-10-26 14:00:00,1807.01,1814.52,1805.75,1813.24,32137.362
28665,2023-10-26 14:15:00,1813.25,1814.38,1801.0,1809.3,67446.843
28666,2023-10-26 14:30:00,1809.3,1810.2,1763.5,1780.72,314212.784
28667,2023-10-26 14:45:00,1780.7,1789.58,1778.51,1789.2,80475.923
28668,2023-10-26 15:00:00,1789.21,1792.83,1781.61,1783.88,53864.199
28669,2023-10-26 15:15:00,1783.88,1784.74,1768.04,1771.91,99273.17
28670,2023-10-26 15:30:00,1771.9,1779.49,1766.2,1769.99,90709.425
28671,2023-10-26 15:45:00,1769.99,1781.75,1768.57,1778.04,44358.275
28672,2023-10-26 16:00:00,1778.05,1780.43,1771.52,1774.31,33147.097
28673,2023-10-26 16:15:00,1774.31,1778.46,1767.01,1774.72,48041.281
28674,2023-10-26 16:30:00,1774.72,1778.24,1757.25,1767.15,77254.422
28675,2023-10-26 16:45:00,1767.15,1772.64,1762.69,1763.83,53407.49
28676,2023-10-26 17:00:00,1763.83,1776.0,1762.74,1774.34,46889.505
28677,2023-10-26 17:15:00,1774.37,1779.0,1772.25,1778.64,28821.637
28678,2023-10-26 17:30:00,1778.63,1778.99,1774.12,1778.54,17573.665
28679,2023-10-26 17:45:00,1778.53,1784.9,1778.4,1783.36,34391.293
28680,2023-10-26 18:00:00,1783.36,1788.03,1782.92,1786.68,32102.388
28681,2023-10-26 18:15:00,1786.67,1787.29,1783.57,1785.02,17798.19
28682,2023-10-26 18:30:00,1785.02,1789.41,1782.61,1784.35,27837.193
28683,2023-10-26 18:45:00,1784.35,1785.96,1782.78,1783.42,11919.238
28684,2023-10-26 19:00:00,1783.43,1788.8,1781.33,1785.63,21447.541
28685,2023-10-26 19:15:00,1785.63,1791.9,1785.3,1785.58,25908.212
28686,2023-10-26 19:30:00,1785.59,1792.71,1784.69,1791.09,29886.395
28687,2023-10-26 19:45:00,1791.1,1794.42,1790.64,1792.51,22387.701
28688,2023-10-26 20:00:00,1792.5,1798.35,1790.26,1798.18,38068.074
28689,2023-10-26 20:15:00,1798.18,1798.93,1793.23,1797.58,18001.512
28690,2023-10-26 20:30:00,1797.57,1799.77,1796.47,1799.0,19156.886
28691,2023-10-26 20:45:00,1799.0,1800.99,1797.08,1798.01,15545.903
28692,2023-10-26 21:00:00,1798.0,1799.92,1796.12,1798.78,11450.427
28693,2023-10-26 21:15:00,1798.78,1799.69,1794.97,1799.36,13929.649
28694,2023-10-26 21:30:00,1799.36,1802.24,1796.85,1799.26,15521.281
28695,2023-10-26 21:45:00,1799.25,1800.23,1797.84,1800.17,5425.524
28696,2023-10-26 22:00:00,1800.18,1807.25,1799.73,1804.85,25409.284
28697,2023-10-26 22:15:00,1804.86,1805.8,1801.72,1804.99,13810.995
28698,2023-10-26 22:30:00,1804.98,1806.76,1802.76,1805.6,12797.491
28699,2023-10-26 22:45:00,1805.59,1809.0,1803.99,1807.16,17380.549
28700,2023-10-26 23:00:00,1807.17,1809.6,1803.89,1809.59,15850.807
28701,2023-10-26 23:15:00,1809.59,1811.85,1805.51,1806.51,22541.785
28702,2023-10-26 23:30:00,1806.51,1806.51,1800.71,1802.71,16108.521
28703,2023-10-26 23:45:00,1802.71,1804.17,1801.59,1803.3,13507.984
28704,2023-10-27 00:00:00,1803.31,1803.92,1800.3,1802.56,23547.902
28705,2023-10-27 00:15:00,1802.55,1803.18,1797.0,1801.56,24738.79
28706,2023-10-27 00:30:00,1801.57,1801.71,1794.62,1795.56,21501.365
28707,2023-10-27 00:45:00,1795.56,1798.0,1792.0,1795.59,25113.521
28708,2023-10-27 01:00:00,1795.59,1797.01,1787.0,1794.89,38195.794
28709,2023-10-27 01:15:00,1794.9,1794.9,1788.88,1789.18,25558.654
28710,2023-10-27 01:30:00,1789.19,1793.37,1788.4,1792.07,13618.037
28711,2023-10-27 01:45:00,1792.08,1792.08,1775.94,1777.71,69417.996
28712,2023-10-27 02:00:00,1777.7,1784.65,1772.0,1783.57,54710.544
28713,2023-10-27 02:15:00,1783.56,1792.56,1783.4,1791.54,28622.854
28714,2023-10-27 02:30:00,1791.54,1794.93,1790.0,1790.51,17891.198
28715,2023-10-27 02:45:00,1790.5,1793.98,1789.47,1789.89,11093.947
28716,2023-10-27 03:00:00,1789.89,1790.75,1784.4,1788.37,30146.699
28717,2023-10-27 03:15:00,1788.38,1792.84,1787.75,1788.81,12082.942
28718,2023-10-27 03:30:00,1788.81,1792.39,1788.33,1790.55,9481.855
28719,2023-10-27 03:45:00,1790.55,1791.36,1788.15,1791.26,8594.665
28720,2023-10-27 04:00:00,1791.25,1791.51,1788.86,1790.82,13636.524
28721,2023-10-27 04:15:00,1790.81,1791.28,1784.72,1785.52,18025.264
28722,2023-10-27 04:30:00,1785.51,1786.92,1784.01,1786.05,12361.14
28723,2023-10-27 04:45:00,1786.05,1796.94,1786.04,1796.0,37749.301
28724,2023-10-27 05:00:00,1796.0,1796.52,1792.0,1794.13,16337.276
28725,2023-10-27 05:15:00,1794.12,1794.31,1786.4,1789.83,22437.495
28726,2023-10-27 05:30:00,1789.84,1795.03,1789.64,1794.77,16807.961
28727,2023-10-27 05:45:00,1794.76,1795.09,1791.92,1793.8,11212.287
28728,2023-10-27 06:00:00,1793.8,1795.99,1792.35,1795.43,14442.089
28729,2023-10-27 06:15:00,1795.42,1795.84,1791.16,1793.05,9009.063
28730,2023-10-27 06:30:00,1793.04,1794.55,1790.15,1790.85,11166.234
28731,2023-10-27 06:45:00,1790.86,1796.12,1790.52,1795.74,19456.36
28732,2023-10-27 07:00:00,1795.74,1796.09,1791.8,1791.93,11035.281
28733,2023-10-27 07:15:00,1791.94,1794.4,1787.54,1787.63,14284.316
28734,2023-10-27 07:30:00,1787.63,1789.31,1782.6,1783.13,30930.011
28735,2023-10-27 07:45:00,1783.13,1783.54,1776.0,1776.8,45243.242
28736,2023-10-27 08:00:00,1776.79,1781.75,1775.89,1779.68,28270.677
28737,2023-10-27 08:15:00,1779.69,1783.99,1779.47,1781.75,14768.631
28738,2023-10-27 08:30:00,1781.76,1786.67,1780.4,1785.89,16291.749
28739,2023-10-27 08:45:00,1785.9,1788.56,1783.85,1785.97,18270.06
28740,2023-10-27 09:00:00,1785.97,1790.34,1785.93,1788.08,19258.228
28741,2023-10-27 09:15:00,1788.09,1791.47,1788.09,1791.14,14618.462
28742,2023-10-27 09:30:00,1791.14,1791.62,1786.72,1788.06,16651.976
28743,2023-10-27 09:45:00,1788.05,1790.32,1786.75,1789.86,15142.46
28744,2023-10-27 10:00:00,1789.85,1790.47,1785.0,1785.88,15827.619
28745,2023-10-27 10:15:00,1785.88,1787.64,1784.73,1786.48,9193.772
28746,2023-10-27 10:30:00,1786.47,1786.55,1782.15,1785.1,14500.121
28747,2023-10-27 10:45:00,1785.1,1787.3,1784.18,1784.3,10290.655
28748,2023-10-27 11:00:00,1784.29,1785.58,1779.55,1782.97,23110.25
28749,2023-10-27 11:15:00,1782.96,1783.69,1777.11,1778.44,21195.464
28750,2023-10-27 11:30:00,1778.47,1780.73,1774.88,1776.74,30927.429
28751,2023-10-27 11:45:00,1776.75,1784.68,1776.55,1781.44,25501.762
28752,2023-10-27 12:00:00,1781.43,1784.37,1778.46,1781.9,27970.508
28753,2023-10-27 12:15:00,1781.89,1787.59,1779.53,1780.26,25494.321
28754,2023-10-27 12:30:00,1780.26,1790.32,1778.2,1790.31,35854.622
28755,2023-10-27 12:45:00,1790.32,1797.75,1789.31,1792.75,59287.319
28756,2023-10-27 13:00:00,1792.74,1797.53,1791.06,1793.72,34630.851
28757,2023-10-27 13:15:00,1793.72,1795.46,1790.73,1794.78,15570.925
28758,2023-10-27 13:30:00,1794.78,1796.99,1791.31,1793.63,25347.751
28759,2023-10-27 13:45:00,1793.63,1794.98,1790.58,1792.71,18848.967
28760,2023-10-27 14:00:00,1792.75,1792.75,1782.0,1782.0,55053.958
28761,2023-10-27 14:15:00,1782.0,1783.08,1776.36,1776.84,47755.773
28762,2023-10-27 14:30:00,1776.84,1780.45,1770.3,1778.79,85014.674
28763,2023-10-27 14:45:00,1778.79,1780.29,1771.58,1774.38,32526.74
28764,2023-10-27 15:00:00,1774.38,1776.6,1771.2,1775.43,34640.513
28765,2023-10-27 15:15:00,1775.42,1779.88,1775.16,1778.51,21100.879
28766,2023-10-27 15:30:00,1778.51,1789.55,1778.38,1788.2,53426.97
28767,2023-10-27 15:45:00,1788.2,1788.21,1780.09,1783.32,33008.6
28768,2023-10-27 16:00:00,1783.33,1785.3,1779.42,1781.13,22521.72
28769,2023-10-27 16:15:00,1781.12,1781.9,1777.28,1780.49,14270.633
28770,2023-10-27 16:30:00,1780.49,1780.63,1775.4,1775.44,13687.084
28771,2023-10-27 16:45:00,1775.43,1776.33,1770.02,1771.39,35988.859
28772,2023-10-27 17:00:00,1771.39,1773.62,1735.5,1761.38,220576.759
28773,2023-10-27 17:15:00,1761.39,1765.94,1759.13,1763.17,50220.032
28774,2023-10-27 17:30:00,1763.17,1765.41,1759.5,1762.54,31560.84
28775,2023-10-27 17:45:00,1762.54,1765.17,1760.01,1761.8,16991.704
28776,2023-10-27 18:00:00,1761.8,1764.41,1757.52,1760.01,33730.206
28777,2023-10-27 18:15:00,1760.01,1761.68,1751.25,1752.18,42505.685
28778,2023-10-27 18:30:00,1752.17,1771.9,1749.99,1769.37,65655.225
28779,2023-10-27 18:45:00,1769.38,1770.24,1764.02,1765.52,24267.206
28780,2023-10-27 19:00:00,1765.52,1771.63,1764.75,1770.02,18991.424
28781,2023-10-27 19:15:00,1770.02,1771.63,1768.48,1770.44,11449.659
28782,2023-10-27 19:30:00,1770.44,1775.0,1768.47,1773.21,23228.147
28783,2023-10-27 19:45:00,1773.21,1775.54,1772.84,1774.6,10922.87
28784,2023-10-27 20:00:00,1774.61,1777.55,1773.99,1776.8,14378.756
28785,2023-10-27 20:15:00,1776.8,1779.91,1775.89,1779.5,15547.104
28786,2023-10-27 20:30:00,1779.51,1783.68,1776.44,1777.46,23774.525
28787,2023-10-27 20:45:00,1777.46,1781.82,1777.09,1781.34,15772.901
28788,2023-10-27 21:00:00,1781.34,1783.88,1779.41,1781.35,12065.35
28789,2023-10-27 21:15:00,1781.34,1782.2,1779.0,1780.08,10342.105
28790,2023-10-27 21:30:00,1780.08,1783.45,1779.11,1779.11,7095.362
28791,2023-10-27 21:45:00,1779.12,1780.95,1778.93,1780.95,4884.505
28792,2023-10-27 22:00:00,1780.95,1782.04,1778.49,1780.66,8271.024
28793,2023-10-27 22:15:00,1780.66,1781.03,1776.97,1781.03,10567.86
28794,2023-10-27 22:30:00,1781.02,1781.28,1776.33,1776.33,11856.741
28795,2023-10-27 22:45:00,1776.31,1780.77,1775.55,1777.65,11600.564
28796,2023-10-27 23:00:00,1777.66,1781.18,1776.21,1780.97,9037.703
28797,2023-10-27 23:15:00,1780.97,1781.78,1780.0,1780.19,7528.307
28798,2023-10-27 23:30:00,1780.19,1785.06,1779.43,1782.46,15407.853
28799,2023-10-27 23:45:00,1782.45,1783.0,1779.85,1780.02,7605.975
28800,2023-10-28 00:00:00,1780.03,1781.72,1779.41,1780.75,11907.79
28801,2023-10-28 00:15:00,1780.75,1783.31,1780.38,1782.37,7825.237
28802,2023-10-28 00:30:00,1782.37,1784.96,1780.8,1781.45,11381.96
28803,2023-10-28 00:45:00,1781.45,1781.55,1779.48,1780.29,5824.476
28804,2023-10-28 01:00:00,1780.29,1781.77,1779.09,1780.38,7612.181
28805,2023-10-28 01:15:00,1780.38,1782.53,1779.32,1781.08,9975.315
28806,2023-10-28 01:30:00,1781.09,1783.38,1780.09,1781.77,7962.387
28807,2023-10-28 01:45:00,1781.77,1784.57,1781.22,1783.86,8952.869
28808,2023-10-28 02:00:00,1783.87,1783.87,1781.46,1781.81,6472.768
28809,2023-10-28 02:15:00,1781.81,1784.03,1780.94,1783.51,5050.852
28810,2023-10-28 02:30:00,1783.5,1784.37,1782.4,1784.37,4366.503
28811,2023-10-28 02:45:00,1784.37,1795.0,1784.13,1792.28,52249.57
28812,2023-10-28 03:00:00,1792.27,1793.0,1788.29,1791.28,16928.005
28813,2023-10-28 03:15:00,1791.28,1791.28,1786.66,1786.87,10999.598
28814,2023-10-28 03:30:00,1786.88,1790.55,1786.01,1788.76,11925.728
28815,2023-10-28 03:45:00,1788.76,1790.75,1788.45,1790.69,11676.855
28816,2023-10-28 04:00:00,1790.7,1790.81,1788.3,1788.5,10407.265
28817,2023-10-28 04:15:00,1788.5,1789.79,1787.6,1789.58,8399.125
28818,2023-10-28 04:30:00,1789.59,1791.37,1789.03,1790.9,6730.944
28819,2023-10-28 04:45:00,1790.89,1791.61,1789.72,1790.76,4741.524
28820,2023-10-28 05:00:00,1790.76,1793.49,1790.05,1792.38,11240.234
28821,2023-10-28 05:15:00,1792.38,1796.6,1791.08,1791.67,19512.811
28822,2023-10-28 05:30:00,1791.66,1791.81,1789.06,1791.42,8747.453
28823,2023-10-28 05:45:00,1791.42,1791.76,1787.21,1787.98,8002.608
28824,2023-10-28 06:00:00,1787.98,1789.73,1787.19,1789.73,7923.958
28825,2023-10-28 06:15:00,1789.73,1790.14,1788.4,1789.73,5423.907
28826,2023-10-28 06:30:00,1789.73,1789.91,1787.04,1787.5,6177.205
28827,2023-10-28 06:45:00,1787.5,1789.0,1785.8,1786.58,13067.088
28828,2023-10-28 07:00:00,1786.58,1788.29,1786.24,1788.0,7621.224
28829,2023-10-28 07:15:00,1788.01,1789.28,1788.0,1788.48,5675.362
28830,2023-10-28 07:30:00,1788.49,1789.88,1788.24,1788.67,4054.34
28831,2023-10-28 07:45:00,1788.68,1789.75,1787.34,1788.23,7399.312
28832,2023-10-28 08:00:00,1788.24,1789.54,1785.9,1789.0,9420.207
28833,2023-10-28 08:15:00,1789.0,1790.58,1787.73,1789.2,7552.484
28834,2023-10-28 08:30:00,1789.24,1791.84,1789.16,1791.34,6615.639
28835,2023-10-28 08:45:00,1791.33,1791.53,1787.71,1789.4,6332.786
28836,2023-10-28 09:00:00,1789.4,1790.0,1787.02,1789.88,9257.334
28837,2023-10-28 09:15:00,1789.87,1790.17,1787.49,1788.2,5163.877
28838,2023-10-28 09:30:00,1788.2,1792.0,1787.94,1791.8,6406.416
28839,2023-10-28 09:45:00,1791.8,1791.93,1789.24,1789.64,6694.556
28840,2023-10-28 10:00:00,1789.7,1790.85,1789.46,1789.46,6108.792
28841,2023-10-28 10:15:00,1789.46,1790.87,1789.29,1790.86,5430.469
28842,2023-10-28 10:30:00,1790.87,1791.56,1789.49,1789.55,4761.673
28843,2023-10-28 10:45:00,1789.55,1791.56,1789.54,1791.31,4923.511
28844,2023-10-28 11:00:00,1791.3,1795.5,1791.2,1794.56,24181.36
28845,2023-10-28 11:15:00,1794.57,1806.23,1794.22,1796.22,72848.735
28846,2023-10-28 11:30:00,1796.22,1798.97,1786.98,1789.0,44624.394
28847,2023-10-28 11:45:00,1789.0,1790.71,1786.67,1788.39,19653.969
28848,2023-10-28 12:00:00,1788.39,1790.0,1786.18,1786.23,15723.51
28849,2023-10-28 12:15:00,1786.24,1788.32,1783.41,1786.39,35295.749
28850,2023-10-28 12:30:00,1786.38,1787.14,1784.11,1785.91,10559.876
28851,2023-10-28 12:45:00,1785.9,1786.35,1775.39,1781.46,57991.42
28852,2023-10-28 13:00:00,1781.47,1785.04,1778.49,1784.4,22270.858
28853,2023-10-28 13:15:00,1784.4,1786.35,1783.79,1784.98,12004.073
28854,2023-10-28 13:30:00,1784.99,1786.94,1784.65,1784.68,9873.362
28855,2023-10-28 13:45:00,1784.68,1789.42,1784.32,1788.62,13267.32
28856,2023-10-28 14:00:00,1788.62,1792.0,1786.64,1790.09,20273.94
28857,2023-10-28 14:15:00,1790.09,1790.55,1785.17,1787.83,11065.752
28858,2023-10-28 14:30:00,1787.84,1788.48,1786.11,1786.93,8525.983
28859,2023-10-28 14:45:00,1786.94,1787.99,1785.05,1787.21,7531.418
28860,2023-10-28 15:00:00,1787.2,1790.0,1786.9,1788.55,8120.299
28861,2023-10-28 15:15:00,1788.54,1791.53,1788.53,1791.21,7548.299
28862,2023-10-28 15:30:00,1791.22,1792.45,1789.22,1791.74,9296.973
28863,2023-10-28 15:45:00,1791.74,1792.63,1789.9,1791.37,7979.861
28864,2023-10-28 16:00:00,1791.36,1791.76,1787.0,1787.01,15910.321
28865,2023-10-28 16:15:00,1787.01,1787.57,1784.7,1787.16,12648.597
28866,2023-10-28 16:30:00,1787.16,1787.34,1785.77,1787.04,4313.513
28867,2023-10-28 16:45:00,1787.04,1788.76,1786.13,1788.24,4010.192
28868,2023-10-28 17:00:00,1788.24,1788.44,1786.08,1786.9,4383.219
28869,2023-10-28 17:15:00,1786.9,1786.99,1784.5,1786.98,4808.759
28870,2023-10-28 17:30:00,1786.98,1787.18,1785.53,1785.78,3563.785
28871,2023-10-28 17:45:00,1785.78,1786.22,1784.65,1785.63,4099.48
28872,2023-10-28 18:00:00,1785.63,1785.63,1781.78,1783.28,7671.113
28873,2023-10-28 18:15:00,1783.29,1784.28,1780.81,1782.08,10091.822
28874,2023-10-28 18:30:00,1782.08,1785.6,1781.12,1783.5,7832.543
28875,2023-10-28 18:45:00,1783.5,1785.97,1783.09,1784.42,7999.909
28876,2023-10-28 19:00:00,1784.41,1784.82,1782.6,1783.91,4919.255
28877,2023-10-28 19:15:00,1783.9,1784.37,1782.3,1783.02,3718.696
28878,2023-10-28 19:30:00,1783.02,1783.49,1778.84,1780.22,11871.03
28879,2023-10-28 19:45:00,1780.21,1780.38,1777.06,1777.7,9512.886
28880,2023-10-28 20:00:00,1777.71,1781.31,1776.57,1779.23,11388.693
28881,2023-10-28 20:15:00,1779.23,1781.37,1778.75,1779.34,5848.406
28882,2023-10-28 20:30:00,1779.34,1780.53,1777.55,1778.97,6220.217
28883,2023-10-28 20:45:00,1778.98,1780.46,1778.14,1779.51,4784.411
28884,2023-10-28 21:00:00,1779.5,1780.3,1778.09,1780.29,4108.984
28885,2023-10-28 21:15:00,1780.3,1782.84,1780.21,1782.33,6152.868
28886,2023-10-28 21:30:00,1782.32,1784.15,1782.13,1783.08,3230.792
28887,2023-10-28 21:45:00,1783.09,1783.8,1782.72,1783.79,1609.394
28888,2023-10-28 22:00:00,1783.79,1783.8,1782.25,1782.77,3967.395
28889,2023-10-28 22:15:00,1782.77,1782.78,1778.61,1778.84,6558.709
28890,2023-10-28 22:30:00,1778.84,1779.8,1767.37,1779.22,35880.175
28891,2023-10-28 22:45:00,1779.22,1779.23,1776.68,1777.38,7571.179
28892,2023-10-28 23:00:00,1777.38,1777.38,1771.57,1774.19,15682.375
28893,2023-10-28 23:15:00,1774.19,1777.0,1773.65,1776.75,9102.962
28894,2023-10-28 23:30:00,1776.73,1777.81,1775.51,1776.62,6601.016
28895,2023-10-28 23:45:00,1776.62,1777.47,1776.13,1776.76,4939.679
28896,2023-10-29 00:00:00,1776.76,1777.88,1774.13,1776.87,10894.19
28897,2023-10-29 00:15:00,1776.87,1781.3,1776.37,1781.23,11139.28
28898,2023-10-29 00:30:00,1781.23,1782.46,1777.16,1782.13,10937.831
28899,2023-10-29 00:45:00,1782.13,1782.5,1777.79,1778.03,10154.129
28900,2023-10-29 01:00:00,1778.03,1779.33,1773.98,1774.23,10852.676
28901,2023-10-29 01:15:00,1774.24,1775.43,1762.49,1768.74,58274.36
28902,2023-10-29 01:30:00,1768.73,1774.73,1766.73,1773.86,18620.612
28903,2023-10-29 01:45:00,1773.85,1775.34,1772.5,1773.89,7812.588
28904,2023-10-29 02:00:00,1773.88,1775.4,1771.06,1774.29,9054.061
28905,2023-10-29 02:15:00,1774.3,1777.23,1773.84,1776.2,5657.15
28906,2023-10-29 02:30:00,1776.21,1776.41,1773.3,1775.6,5004.317
28907,2023-10-29 02:45:00,1775.59,1778.87,1775.1,1778.22,7689.717
28908,2023-10-29 03:00:00,1778.22,1778.22,1774.88,1776.1,7430.554
28909,2023-10-29 03:15:00,1776.09,1776.81,1774.91,1776.31,3482.616
28910,2023-10-29 03:30:00,1776.3,1776.86,1775.88,1776.72,3355.485
28911,2023-10-29 03:45:00,1776.73,1776.92,1772.55,1775.41,9524.059
28912,2023-10-29 04:00:00,1775.41,1776.34,1773.15,1776.33,8450.391
28913,2023-10-29 04:15:00,1776.34,1778.78,1776.33,1778.63,11043.032
28914,2023-10-29 04:30:00,1778.62,1779.35,1777.41,1778.01,7534.773
28915,2023-10-29 04:45:00,1778.01,1779.51,1777.37,1777.45,4407.533
28916,2023-10-29 05:00:00,1777.44,1778.83,1776.86,1778.59,3055.17
28917,2023-10-29 05:15:00,1778.58,1778.85,1774.27,1776.32,8271.449
28918,2023-10-29 05:30:00,1776.32,1777.92,1776.0,1777.92,5207.255
28919,2023-10-29 05:45:00,1777.91,1778.07,1776.99,1777.17,2776.913
28920,2023-10-29 06:00:00,1777.17,1779.42,1776.0,1778.9,9611.63
28921,2023-10-29 06:15:00,1778.9,1780.93,1778.71,1780.1,7525.509
28922,2023-10-29 06:30:00,1780.1,1781.9,1780.0,1781.74,10409.701
28923,2023-10-29 06:45:00,1781.74,1783.45,1780.08,1780.52,8515.285
28924,2023-10-29 07:00:00,1780.51,1782.09,1780.25,1780.78,5217.191
28925,2023-10-29 07:15:00,1780.79,1782.45,1780.0,1782.12,6720.393
28926,2023-10-29 07:30:00,1782.12,1782.3,1780.52,1781.62,4360.166
28927,2023-10-29 07:45:00,1781.62,1784.68,1781.61,1783.47,11797.263
28928,2023-10-29 08:00:00,1783.48,1787.0,1783.32,1786.73,13656.835
28929,2023-10-29 08:15:00,1786.72,1787.2,1784.61,1784.76,9597.053
28930,2023-10-29 08:30:00,1784.76,1787.26,1784.76,1787.13,4654.398
28931,2023-10-29 08:45:00,1787.13,1789.57,1786.02,1789.56,13701.821
28932,2023-10-29 09:00:00,1789.57,1792.0,1786.56,1787.7,32585.508
28933,2023-10-29 09:15:00,1787.7,1794.0,1787.3,1790.65,21419.263
28934,2023-10-29 09:30:00,1790.65,1792.85,1789.01,1789.51,8948.684
28935,2023-10-29 09:45:00,1789.5,1790.73,1788.23,1789.19,9453.958
28936,2023-10-29 10:00:00,1789.19,1789.61,1786.3,1786.96,16003.932
28937,2023-10-29 10:15:00,1786.97,1787.0,1785.67,1786.39,7824.527
28938,2023-10-29 10:30:00,1786.38,1786.8,1784.59,1784.64,6973.413
28939,2023-10-29 10:45:00,1784.64,1785.25,1784.05,1784.77,4739.462
28940,2023-10-29 11:00:00,1784.76,1787.19,1784.03,1787.08,7930.369
28941,2023-10-29 11:15:00,1787.09,1793.67,1787.08,1792.44,20361.412
28942,2023-10-29 11:30:00,1792.43,1793.28,1790.14,1791.49,16960.707
28943,2023-10-29 11:45:00,1791.48,1792.0,1788.95,1789.5,11379.931
28944,2023-10-29 12:00:00,1789.5,1792.5,1788.8,1788.8,15400.109
28945,2023-10-29 12:15:00,1788.8,1790.8,1788.36,1790.09,8342.673
28946,2023-10-29 12:30:00,1790.1,1792.47,1790.09,1792.09,6007.063
28947,2023-10-29 12:45:00,1792.06,1799.98,1792.03,1799.71,33419.899
28948,2023-10-29 13:00:00,1799.71,1802.0,1792.52,1794.28,42494.279
28949,2023-10-29 13:15:00,1794.28,1796.52,1792.04,1795.0,17196.607
28950,2023-10-29 13:30:00,1795.01,1797.28,1793.0,1794.49,15200.635
28951,2023-10-29 13:45:00,1794.5,1794.62,1792.9,1793.65,9325.126
28952,2023-10-29 14:00:00,1793.64,1794.61,1788.8,1790.56,17651.972
28953,2023-10-29 14:15:00,1790.55,1795.77,1790.5,1795.55,12289.893
28954,2023-10-29 14:30:00,1795.55,1800.67,1795.2,1797.87,27980.641
28955,2023-10-29 14:45:00,1797.87,1798.2,1793.87,1795.82,16787.558
28956,2023-10-29 15:00:00,1795.81,1798.27,1792.05,1796.1,25248.301
28957,2023-10-29 15:15:00,1796.09,1798.57,1793.93,1796.69,15199.079
28958,2023-10-29 15:30:00,1796.69,1797.0,1792.04,1792.82,13777.237
28959,2023-10-29 15:45:00,1792.82,1794.42,1790.29,1792.62,11211.302
28960,2023-10-29 16:00:00,1792.62,1793.95,1791.46,1793.32,11861.575
28961,2023-10-29 16:15:00,1793.32,1793.7,1789.09,1790.32,10167.204
28962,2023-10-29 16:30:00,1790.33,1792.18,1786.48,1789.33,14768.143
28963,2023-10-29 16:45:00,1789.34,1790.56,1788.77,1789.43,6770.146
28964,2023-10-29 17:00:00,1789.44,1791.5,1788.38,1791.24,7053.249
28965,2023-10-29 17:15:00,1791.24,1795.0,1791.06,1793.93,13116.179
28966,2023-10-29 17:30:00,1793.94,1809.39,1793.55,1803.88,61508.855
28967,2023-10-29 17:45:00,1803.88,1807.97,1793.99,1794.26,41517.162
28968,2023-10-29 18:00:00,1794.27,1802.88,1794.08,1800.47,32634.023
28969,2023-10-29 18:15:00,1800.48,1802.72,1798.33,1799.9,13763.628
28970,2023-10-29 18:30:00,1799.96,1800.94,1793.29,1794.88,20684.185
28971,2023-10-29 18:45:00,1794.88,1798.4,1794.38,1796.26,10809.795
28972,2023-10-29 19:00:00,1796.25,1797.41,1791.0,1792.48,16050.361
28973,2023-10-29 19:15:00,1792.47,1793.23,1789.31,1789.8,13280.1
28974,2023-10-29 19:30:00,1789.79,1794.42,1789.69,1793.76,12270.356
28975,2023-10-29 19:45:00,1793.77,1794.0,1792.33,1793.67,5262.564
28976,2023-10-29 20:00:00,1793.66,1797.04,1793.66,1795.43,12453.21
28977,2023-10-29 20:15:00,1795.42,1797.33,1794.2,1794.42,4632.944
28978,2023-10-29 20:30:00,1794.41,1796.5,1793.67,1795.79,4549.418
28979,2023-10-29 20:45:00,1795.79,1798.38,1795.79,1798.0,7318.74
28980,2023-10-29 21:00:00,1797.99,1804.91,1797.26,1804.49,19493.079
28981,2023-10-29 21:15:00,1804.49,1804.59,1800.07,1801.9,8811.915
28982,2023-10-29 21:30:00,1801.9,1802.87,1797.62,1799.4,8436.838
28983,2023-10-29 21:45:00,1799.41,1799.45,1791.57,1792.8,10061.786
28984,2023-10-29 22:00:00,1792.79,1799.45,1792.7,1798.24,13808.428
28985,2023-10-29 22:15:00,1798.24,1803.42,1798.24,1803.16,14112.549
28986,2023-10-29 22:30:00,1803.15,1807.33,1802.28,1806.64,17292.373
28987,2023-10-29 22:45:00,1806.64,1813.1,1805.46,1805.94,35615.463
